lat, long, problem, incidencia, anio, mes, dia, ciclo, prec, tmax, tmin,tmed, velvmax,velv, dirvvmax, dirv, radg,humr, et, dpoint, tmidnight, condiciones,tipo
27.06048203,-109.670845,Roya Lineal,0.11,2014,2,24,Ciclo 2013-2014,0.3,25.6,10.0,16.69,10.6,1.25,224.8,184.2,526.62,87.57,3.8,14.599922314033293,15.600000000000001,0,G
27.06048203,-109.670845,Roya Lineal,0.11,2014,2,23,Ciclo 2013-2014,0.0,25.0,9.2,16.89,7.6,1.86,129.4,44.8,421.23,84.6,3.0,14.258528589438725,15.8,0,G
27.06048203,-109.670845,Roya Lineal,0.11,2014,2,22,Ciclo 2013-2014,0.6,26.2,8.4,16.4,8.7,0.93,238.5,34.7,514.82,82.97,3.7,13.4761286756478,17.799999999999997,0,G
27.04561424,-109.649437,Roya Lineal,0.14,2014,2,27,Ciclo 2013-2014,0.3,27.1,9.2,17.11,11.7,2.31,234.3,262.3,546.4,82.36,4.3,14.056639816528005,17.900000000000002,0,N
27.04561424,-109.649437,Roya Lineal,0.14,2014,2,26,Ciclo 2013-2014,0.0,26.7,12.1,19.08,14.0,3.04,244.2,255.7,545.5,83.23,4.2,16.149855958665285,14.6,0,G
27.04561424,-109.649437,Roya Lineal,0.14,2014,2,25,Ciclo 2013-2014,0.3,22.6,11.3,17.18,10.4,1.0,0.8,288.7,226.93,90.21,1.4,15.5489756665079,11.3,0,G
27.04561424,-109.649437,Roya Lineal,0.14,2014,2,24,Ciclo 2013-2014,0.3,25.6,10.0,16.69,10.6,1.25,224.8,184.2,526.62,87.57,3.8,14.599922314033293,15.600000000000001,0,G
27.04561424,-109.649437,Roya Lineal,0.14,2014,2,23,Ciclo 2013-2014,0.0,25.0,9.2,16.89,7.6,1.86,129.4,44.8,421.23,84.6,3.0,14.258528589438725,15.8,0,G
27.63631058,-110.4309311,Roya Lineal,0.1,2014,3,28,Ciclo 2013-2014,0.0,28.9,9.7,18.48,13.9,5.65,290.9,293.2,465.02,69.56,4.1,12.774061963662916,19.2,0,N
27.63631058,-110.4309311,Roya Lineal,0.1,2014,3,27,Ciclo 2013-2014,0.0,27.8,10.2,18.02,12.1,4.83,297.1,253.8,506.63,71.11,4.5,12.670436840083724,17.6,0,G
27.63631058,-110.4309311,Roya Lineal,0.1,2014,3,26,Ciclo 2013-2014,0.0,30.4,9.2,19.12,11.2,4.29,214.6,208.2,529.66,59.32,5.1,10.954963200329658,21.2,0,G
27.63631058,-110.4309311,Roya Lineal,0.1,2014,3,25,Ciclo 2013-2014,0.0,32.2,12.3,20.84,11.3,4.11,290.3,257.9,519.85,59.31,5.0,12.574559104029703,19.900000000000002,0,G
27.63631058,-110.4309311,Roya Lineal,0.1,2014,3,24,Ciclo 2013-2014,0.0,30.6,11.4,19.9,11.4,4.16,312.0,271.6,375.3,66.21,3.5,13.373768649653641,19.200000000000003,0,G
27.64660835,-110.40861509999998,Roya Lineal,0.09,2014,3,13,Ciclo 2013-2014,0.0,30.2,10.8,19.64,12.6,4.26,287.8,230.4,524.32,66.22,4.6,13.12784905701497,19.4,0,N
27.64660835,-110.40861509999998,Roya Lineal,0.09,2014,3,12,Ciclo 2013-2014,0.0,28.4,11.4,18.83,13.5,4.3,264.7,265.4,433.27,72.84,3.6,13.821856448120556,17.0,0,G
27.64660835,-110.40861509999998,Roya Lineal,0.09,2014,3,11,Ciclo 2013-2014,0.0,28.7,10.2,19.35,12.3,4.03,301.7,245.9,505.9,67.88,4.5,13.231953492489367,18.5,0,G
27.64660835,-110.40861509999998,Roya Lineal,0.09,2014,3,10,Ciclo 2013-2014,0.0,26.9,9.6,17.85,10.6,3.91,299.5,253.8,493.87,72.97,4.1,12.903551436411263,17.299999999999997,0,G
27.64660835,-110.40861509999998,Roya Lineal,0.09,2014,3,9,Ciclo 2013-2014,0.0,25.6,12.1,17.58,13.0,4.6,6.0,222.5,361.53,78.3,2.8,13.730634065601322,13.500000000000002,0,G
27.637353899999997,-110.2984238,Roya Lineal,0.14,2014,3,12,Ciclo 2013-2014,0.0,29.1,8.2,17.9,14.3,5.13,291.8,280.6,436.4,70.57,4.0,12.438021247329218,20.900000000000002,0,N
27.637353899999997,-110.2984238,Roya Lineal,0.14,2014,3,11,Ciclo 2013-2014,0.0,29.6,7.4,18.38,13.5,3.85,298.2,214.3,572.08,66.75,5.0,12.046513525141378,22.200000000000003,0,G
27.637353899999997,-110.2984238,Roya Lineal,0.14,2014,3,10,Ciclo 2013-2014,0.0,27.5,7.0,16.92,9.3,4.0,159.3,250.2,543.36,74.49,4.4,12.321497030301657,20.5,0,G
27.637353899999997,-110.2984238,Roya Lineal,0.14,2014,3,9,Ciclo 2013-2014,2.5,26.2,9.6,17.38,15.3,5.13,9.7,68.9,370.43,74.97,2.9,12.865351932221898,16.6,0,G
27.637353899999997,-110.2984238,Roya Lineal,0.14,2014,3,8,Ciclo 2013-2014,0.0,27.3,13.6,19.47,13.5,5.72,185.2,123.4,410.68,81.74,3.3,16.246381599979344,13.700000000000001,0,G
27.64795685,-110.308136,Roya Lineal,0.1,2014,4,2,Ciclo 2013-2014,0.0,25.2,11.2,17.34,9.5,4.43,306.0,255.0,228.69,77.02,1.7,13.242411066258356,14.0,0,N
27.64795685,-110.308136,Roya Lineal,0.1,2014,4,1,Ciclo 2013-2014,0.0,31.5,10.2,20.21,10.2,4.22,292.4,251.0,512.11,66.59,4.9,13.758238087485338,21.3,0,G
27.64795685,-110.308136,Roya Lineal,0.1,2014,3,31,Ciclo 2013-2014,0.0,33.9,9.9,20.45,13.8,4.52,306.2,194.9,511.83,63.33,4.9,13.212302351565157,24.0,0,G
27.64795685,-110.308136,Roya Lineal,0.1,2014,3,30,Ciclo 2013-2014,0.0,32.8,8.8,20.19,10.3,3.96,290.7,210.3,513.54,61.74,5.0,12.57513866757165,23.999999999999996,0,G
27.64795685,-110.308136,Roya Lineal,0.1,2014,3,29,Ciclo 2013-2014,0.0,29.9,12.9,20.18,14.8,5.82,302.8,297.7,480.91,64.52,4.6,13.242200187770635,17.0,0,G
27.66081238,-110.32293700000001,Roya Lineal,0.05,2014,3,12,Ciclo 2013-2014,0.0,28.4,11.4,18.83,13.5,4.3,264.7,265.4,433.27,72.84,3.6,13.821856448120556,17.0,0,N
27.66081238,-110.32293700000001,Roya Lineal,0.05,2014,3,11,Ciclo 2013-2014,0.0,28.7,10.2,19.35,12.3,4.03,301.7,245.9,505.9,67.88,4.5,13.231953492489367,18.5,0,G
27.66081238,-110.32293700000001,Roya Lineal,0.05,2014,3,10,Ciclo 2013-2014,0.0,26.9,9.6,17.85,10.6,3.91,299.5,253.8,493.87,72.97,4.1,12.903551436411263,17.299999999999997,0,G
27.66081238,-110.32293700000001,Roya Lineal,0.05,2014,3,9,Ciclo 2013-2014,0.0,25.6,12.1,17.58,13.0,4.6,6.0,222.5,361.53,78.3,2.8,13.730634065601322,13.500000000000002,0,G
27.66081238,-110.32293700000001,Roya Lineal,0.05,2014,3,8,Ciclo 2013-2014,0.0,27.5,16.1,20.48,12.3,6.1,152.3,140.3,305.06,81.34,2.4,17.155792012340612,11.399999999999999,0,G
27.55720901,-110.11759950000001,Roya Lineal,0.5,2014,3,21,Ciclo 2013-2014,0.0,25.3,12.0,18.53,1.3,0.07,222.6,134.8,313.97,78.46,2.2,14.686735111661577,13.3,0,N
27.55720901,-110.11759950000001,Roya Lineal,0.5,2014,3,20,Ciclo 2013-2014,0.0,30.1,11.0,18.72,6.8,0.58,289.2,178.9,449.44,76.84,3.5,14.54605965607746,19.1,0,G
27.55720901,-110.11759950000001,Roya Lineal,0.5,2014,3,19,Ciclo 2013-2014,0.0,26.9,11.2,18.35,5.3,0.59,106.8,96.2,501.13,73.5,4.0,13.49798858157098,15.7,0,G
27.55720901,-110.11759950000001,Roya Lineal,0.5,2014,3,18,Ciclo 2013-2014,0.0,27.7,6.2,16.94,12.3,1.87,123.3,96.5,578.98,66.0,4.8,10.49961790514972,21.5,0,G
27.55720901,-110.11759950000001,Roya Lineal,0.5,2014,3,17,Ciclo 2013-2014,0.0,30.3,9.6,19.31,7.6,0.89,200.4,294.0,617.31,40.03,5.2,5.319356810392392,20.700000000000003,0,G
27.54750633,-110.1102905,Roya Lineal,0.06,2014,3,15,Ciclo 2013-2014,0.0,29.8,8.4,18.95,10.0,2.32,291.3,284.4,580.44,59.49,5.1,10.83788698026558,21.4,0,N
27.54750633,-110.1102905,Roya Lineal,0.06,2014,3,14,Ciclo 2013-2014,0.0,27.5,10.8,18.14,5.5,0.55,245.5,105.8,453.41,76.0,3.5,13.812478506029919,16.7,0,G
27.54750633,-110.1102905,Roya Lineal,0.06,2014,3,13,Ciclo 2013-2014,0.0,29.4,9.6,18.22,8.9,0.52,217.1,135.0,575.64,72.33,4.7,13.12483642575043,19.799999999999997,0,G
27.54750633,-110.1102905,Roya Lineal,0.06,2014,3,12,Ciclo 2013-2014,0.0,27.9,9.5,18.09,8.5,0.87,242.1,245.9,467.94,69.92,3.8,12.478759612088112,18.4,0,G
27.54750633,-110.1102905,Roya Lineal,0.06,2014,3,11,Ciclo 2013-2014,0.0,28.4,9.2,17.94,4.7,0.41,231.6,188.9,569.77,71.14,4.6,12.599915511146591,19.2,0,G
27.56839752,-110.0886993,Roya Lineal,0.08,2014,3,21,Ciclo 2013-2014,0.0,25.3,12.0,18.53,1.3,0.07,222.6,134.8,313.97,78.46,2.2,14.686735111661577,13.3,0,N
27.56839752,-110.0886993,Roya Lineal,0.08,2014,3,20,Ciclo 2013-2014,0.0,30.1,11.0,18.72,6.8,0.58,289.2,178.9,449.44,76.84,3.5,14.54605965607746,19.1,0,G
27.56839752,-110.0886993,Roya Lineal,0.08,2014,3,19,Ciclo 2013-2014,0.0,26.9,11.2,18.35,5.3,0.59,106.8,96.2,501.13,73.5,4.0,13.49798858157098,15.7,0,G
27.56839752,-110.0886993,Roya Lineal,0.08,2014,3,18,Ciclo 2013-2014,0.0,27.7,6.2,16.94,12.3,1.87,123.3,96.5,578.98,66.0,4.8,10.49961790514972,21.5,0,G
27.56839752,-110.0886993,Roya Lineal,0.08,2014,3,17,Ciclo 2013-2014,0.0,30.3,9.6,19.31,7.6,0.89,200.4,294.0,617.31,40.03,5.2,5.319356810392392,20.700000000000003,0,G
27.57033348,-110.11418909999998,Roya Lineal,0.1,2014,3,21,Ciclo 2013-2014,0.0,25.3,12.0,18.53,1.3,0.07,222.6,134.8,313.97,78.46,2.2,14.686735111661577,13.3,0,N
27.57033348,-110.11418909999998,Roya Lineal,0.1,2014,3,20,Ciclo 2013-2014,0.0,30.1,11.0,18.72,6.8,0.58,289.2,178.9,449.44,76.84,3.5,14.54605965607746,19.1,0,G
27.57033348,-110.11418909999998,Roya Lineal,0.1,2014,3,19,Ciclo 2013-2014,0.0,26.9,11.2,18.35,5.3,0.59,106.8,96.2,501.13,73.5,4.0,13.49798858157098,15.7,0,G
27.57033348,-110.11418909999998,Roya Lineal,0.1,2014,3,18,Ciclo 2013-2014,0.0,27.7,6.2,16.94,12.3,1.87,123.3,96.5,578.98,66.0,4.8,10.49961790514972,21.5,0,G
27.57033348,-110.11418909999998,Roya Lineal,0.1,2014,3,17,Ciclo 2013-2014,0.0,30.3,9.6,19.31,7.6,0.89,200.4,294.0,617.31,40.03,5.2,5.319356810392392,20.700000000000003,0,G
26.78440094,-109.6971741,Roya Lineal,0.01,2014,3,5,Ciclo 2013-2014,0.3,26.0,10.2,17.41,11.8,4.81,261.7,116.7,426.03,81.28,3.6,14.144734734778766,15.8,0,N
26.78440094,-109.6971741,Roya Lineal,0.01,2014,3,4,Ciclo 2013-2014,0.0,24.7,9.7,16.94,15.0,5.53,288.9,296.1,403.06,80.68,3.3,13.570770680539908,15.0,0,G
26.78440094,-109.6971741,Roya Lineal,0.01,2014,3,3,Ciclo 2013-2014,0.0,26.5,8.8,17.3,26.4,8.85,288.4,318.3,417.15,78.79,3.5,13.554745228415882,17.7,0,G
26.78440094,-109.6971741,Roya Lineal,0.01,2014,3,2,Ciclo 2013-2014,0.3,26.4,14.0,19.21,18.8,7.52,291.0,314.2,397.09,78.52,3.4,15.360441794714362,12.399999999999999,0,G
26.78440094,-109.6971741,Roya Lineal,0.01,2014,3,1,Ciclo 2013-2014,0.0,27.7,11.5,20.03,17.7,7.57,185.1,141.9,425.41,74.62,3.7,15.3576498591937,16.2,0,G
26.89413643,-109.62402340000001,Roya Lineal,0.01,2014,2,24,Ciclo 2013-2014,0.1,27.3,10.5,17.64,6.1,0.69,241.9,315.9,507.48,80.54,3.9,14.227066286155662,16.8,0,N
26.89413643,-109.62402340000001,Roya Lineal,0.01,2014,2,23,Ciclo 2013-2014,0.0,26.0,12.4,19.1,4.8,0.63,197.7,158.1,436.96,70.06,3.4,13.479891360858488,13.6,0,G
26.89413643,-109.62402340000001,Roya Lineal,0.01,2014,2,22,Ciclo 2013-2014,0.1,27.7,9.6,17.37,4.6,0.57,218.2,330.3,505.67,76.92,4.0,13.251483562976944,18.1,0,G
26.89413643,-109.62402340000001,Roya Lineal,0.01,2014,2,21,Ciclo 2013-2014,0.1,28.0,9.1,17.07,3.5,0.53,225.0,307.3,505.89,78.41,3.9,13.256135794525818,18.9,0,G
26.89413643,-109.62402340000001,Roya Lineal,0.01,2014,2,20,Ciclo 2013-2014,0.0,28.6,7.9,17.57,4.9,0.62,241.3,313.3,505.89,73.02,3.9,12.643806215605423,20.700000000000003,0,G
26.88301849,-109.65615079999999,Roya Lineal,0.01,2014,3,11,Ciclo 2013-2014,0.0,27.3,11.3,18.25,12.9,4.91,9.3,40.1,563.54,79.24,4.5,14.568416018696581,16.0,0,N
26.88301849,-109.65615079999999,Roya Lineal,0.01,2014,3,10,Ciclo 2013-2014,0.1,25.5,9.5,17.16,12.1,4.46,6.2,60.1,572.25,79.95,4.4,13.644645330240252,16.0,0,G
26.88301849,-109.65615079999999,Roya Lineal,0.01,2014,3,9,Ciclo 2013-2014,33.9,26.2,11.8,16.0,21.1,5.84,59.7,87.6,253.99,90.58,1.7,14.446425783495783,14.399999999999999,0,G
26.88301849,-109.65615079999999,Roya Lineal,0.01,2014,3,8,Ciclo 2013-2014,0.0,25.7,13.6,19.33,19.6,7.81,210.5,196.9,453.88,84.14,3.3,16.566765516991865,12.1,0,G
26.88301849,-109.65615079999999,Roya Lineal,0.01,2014,3,7,Ciclo 2013-2014,0.0,25.8,11.7,18.2,18.7,7.89,215.7,186.0,512.24,83.99,3.9,15.430463747091352,14.100000000000001,0,G
26.86600876,-109.6990433,Roya Lineal,0.05,2014,3,3,Ciclo 2013-2014,0.0,26.8,9.6,17.24,29.0,9.71,174.5,26.6,544.14,78.75,4.0,13.4884742673987,17.200000000000003,0,N
26.86600876,-109.6990433,Roya Lineal,0.05,2014,3,2,Ciclo 2013-2014,0.0,27.1,13.1,19.15,20.4,8.14,345.2,30.5,514.38,78.41,4.1,15.28007906068126,14.000000000000002,0,G
26.86600876,-109.6990433,Roya Lineal,0.05,2014,3,1,Ciclo 2013-2014,0.0,28.0,10.7,19.2,18.1,7.8,247.4,201.4,554.71,76.0,4.6,14.84030688449377,17.3,0,G
26.86600876,-109.6990433,Roya Lineal,0.05,2014,2,28,Ciclo 2013-2014,0.0,28.6,9.6,18.11,12.7,4.65,248.2,174.4,545.4,73.9,4.7,13.349927348463865,19.0,0,G
26.86600876,-109.6990433,Roya Lineal,0.05,2014,2,27,Ciclo 2013-2014,0.0,30.4,9.7,18.4,20.6,7.58,346.1,49.9,539.6,76.41,4.7,14.148160173971306,20.7,0,G
26.85846901,-109.6973343,Roya Lineal,0.02,2014,3,11,Ciclo 2013-2014,0.0,27.3,11.3,18.25,12.9,4.91,9.3,40.1,563.54,79.24,4.5,14.568416018696581,16.0,0,N
26.85846901,-109.6973343,Roya Lineal,0.02,2014,3,10,Ciclo 2013-2014,0.1,25.5,9.5,17.16,12.1,4.46,6.2,60.1,572.25,79.95,4.4,13.644645330240252,16.0,0,G
26.85846901,-109.6973343,Roya Lineal,0.02,2014,3,9,Ciclo 2013-2014,33.9,26.2,11.8,16.0,21.1,5.84,59.7,87.6,253.99,90.58,1.7,14.446425783495783,14.399999999999999,0,G
26.85846901,-109.6973343,Roya Lineal,0.02,2014,3,8,Ciclo 2013-2014,0.0,25.7,13.6,19.33,19.6,7.81,210.5,196.9,453.88,84.14,3.3,16.566765516991865,12.1,0,G
26.85846901,-109.6973343,Roya Lineal,0.02,2014,3,7,Ciclo 2013-2014,0.0,25.8,11.7,18.2,18.7,7.89,215.7,186.0,512.24,83.99,3.9,15.430463747091352,14.100000000000001,0,G
26.87040138,-109.7142105,Roya Lineal,0.4,2014,3,11,Ciclo 2013-2014,0.0,27.3,11.3,18.25,12.9,4.91,9.3,40.1,563.54,79.24,4.5,14.568416018696581,16.0,0,N
26.87040138,-109.7142105,Roya Lineal,0.4,2014,3,10,Ciclo 2013-2014,0.1,25.5,9.5,17.16,12.1,4.46,6.2,60.1,572.25,79.95,4.4,13.644645330240252,16.0,0,G
26.87040138,-109.7142105,Roya Lineal,0.4,2014,3,9,Ciclo 2013-2014,33.9,26.2,11.8,16.0,21.1,5.84,59.7,87.6,253.99,90.58,1.7,14.446425783495783,14.399999999999999,0,G
26.87040138,-109.7142105,Roya Lineal,0.4,2014,3,8,Ciclo 2013-2014,0.0,25.7,13.6,19.33,19.6,7.81,210.5,196.9,453.88,84.14,3.3,16.566765516991865,12.1,0,G
26.87040138,-109.7142105,Roya Lineal,0.4,2014,3,7,Ciclo 2013-2014,0.0,25.8,11.7,18.2,18.7,7.89,215.7,186.0,512.24,83.99,3.9,15.430463747091352,14.100000000000001,0,G
26.87572861,-109.73925020000001,Roya Lineal,0.02,2014,3,4,Ciclo 2013-2014,0.0,24.3,8.7,15.86,14.3,5.81,295.6,279.0,534.98,84.83,3.7,13.2896805230383,15.600000000000001,0,N
26.87572861,-109.73925020000001,Roya Lineal,0.02,2014,3,3,Ciclo 2013-2014,0.0,25.7,8.6,16.52,25.0,8.14,305.9,315.6,552.13,83.72,4.0,13.733131731475225,17.1,0,G
26.87572861,-109.73925020000001,Roya Lineal,0.02,2014,3,2,Ciclo 2013-2014,0.0,25.7,11.7,18.41,18.2,7.39,285.1,321.6,520.42,83.16,4.0,15.480319680902113,14.0,0,G
26.87572861,-109.73925020000001,Roya Lineal,0.02,2014,3,1,Ciclo 2013-2014,0.0,26.4,10.4,18.44,17.3,7.37,214.0,145.2,555.5,83.15,4.1,15.507815422522924,15.999999999999998,0,G
26.87572861,-109.73925020000001,Roya Lineal,0.02,2014,2,28,Ciclo 2013-2014,0.0,27.6,9.4,17.25,12.3,5.04,249.9,159.4,554.37,81.67,4.4,14.062792224953085,18.200000000000003,0,G
26.84332848,-109.71575929999999,Roya Lineal,0.01,2014,2,25,Ciclo 2013-2014,0.0,22.7,11.7,17.9,17.8,5.58,96.8,70.5,184.38,88.62,1.2,15.979871876383712,11.0,0,N
26.84332848,-109.71575929999999,Roya Lineal,0.01,2014,2,24,Ciclo 2013-2014,0.0,27.0,11.0,17.7,10.5,4.53,305.1,72.8,499.74,83.51,3.8,14.850529294205046,16.0,0,G
26.84332848,-109.71575929999999,Roya Lineal,0.01,2014,2,23,Ciclo 2013-2014,0.0,25.5,10.2,17.97,13.8,5.53,230.3,196.8,454.63,80.89,3.3,14.616777446823463,15.3,0,G
26.84332848,-109.71575929999999,Roya Lineal,0.01,2014,2,22,Ciclo 2013-2014,0.2,27.9,9.6,17.13,11.1,4.13,302.9,130.2,513.71,81.9,4.1,13.989170782234865,18.299999999999997,0,G
26.84332848,-109.71575929999999,Roya Lineal,0.01,2014,2,21,Ciclo 2013-2014,0.1,27.9,8.8,16.72,10.0,3.95,348.6,47.8,513.67,80.78,4.1,13.37516570018795,19.099999999999998,0,G
26.82812691,-109.7146301,Roya Lineal,0.01,2014,3,4,Ciclo 2013-2014,0.0,25.5,9.0,16.53,16.9,6.29,358.4,20.0,528.48,79.43,4.0,12.929691861197924,16.5,0,N
26.82812691,-109.7146301,Roya Lineal,0.01,2014,3,3,Ciclo 2013-2014,0.0,26.8,9.6,17.24,29.0,9.71,174.5,26.6,544.14,78.75,4.0,13.4884742673987,17.200000000000003,0,G
26.82812691,-109.7146301,Roya Lineal,0.01,2014,3,2,Ciclo 2013-2014,0.0,27.1,13.1,19.15,20.4,8.14,345.2,30.5,514.38,78.41,4.1,15.28007906068126,14.000000000000002,0,G
26.82812691,-109.7146301,Roya Lineal,0.01,2014,3,1,Ciclo 2013-2014,0.0,28.0,10.7,19.2,18.1,7.8,247.4,201.4,554.71,76.0,4.6,14.84030688449377,17.3,0,G
26.82812691,-109.7146301,Roya Lineal,0.01,2014,2,28,Ciclo 2013-2014,0.0,28.6,9.6,18.11,12.7,4.65,248.2,174.4,545.4,73.9,4.7,13.349927348463865,19.0,0,G
26.79918671,-109.72817990000001,Roya Lineal,0.01,2014,2,26,Ciclo 2013-2014,0.0,29.7,13.9,20.6,17.6,6.74,278.1,319.0,413.45,77.01,3.7,16.406145950179734,15.799999999999999,0,N
26.79918671,-109.72817990000001,Roya Lineal,0.01,2014,2,25,Ciclo 2013-2014,0.0,22.9,12.4,18.24,14.8,4.56,52.0,353.9,143.29,88.34,1.0,16.265259255057657,10.499999999999998,0,G
26.79918671,-109.72817990000001,Roya Lineal,0.01,2014,2,24,Ciclo 2013-2014,0.3,26.8,11.2,18.0,10.7,4.06,265.5,25.9,404.18,85.06,3.0,15.432990463004671,15.600000000000001,0,G
26.79918671,-109.72817990000001,Roya Lineal,0.01,2014,2,23,Ciclo 2013-2014,0.0,25.5,12.1,18.59,12.3,5.6,186.6,131.2,346.92,81.67,2.7,15.372650899121226,13.4,0,G
26.79918671,-109.72817990000001,Roya Lineal,0.01,2014,2,22,Ciclo 2013-2014,0.6,27.7,10.1,17.41,10.7,4.1,243.3,105.2,401.94,83.09,3.2,14.487695907446067,17.6,0,G
26.80641174,-109.715744,Roya Lineal,0.01,2014,3,4,Ciclo 2013-2014,0.0,24.7,9.7,16.94,15.0,5.53,288.9,296.1,403.06,80.68,3.3,13.570770680539908,15.0,0,N
26.80641174,-109.715744,Roya Lineal,0.01,2014,3,3,Ciclo 2013-2014,0.0,26.5,8.8,17.3,26.4,8.85,288.4,318.3,417.15,78.79,3.5,13.554745228415882,17.7,0,G
26.80641174,-109.715744,Roya Lineal,0.01,2014,3,2,Ciclo 2013-2014,0.3,26.4,14.0,19.21,18.8,7.52,291.0,314.2,397.09,78.52,3.4,15.360441794714362,12.399999999999999,0,G
26.80641174,-109.715744,Roya Lineal,0.01,2014,3,1,Ciclo 2013-2014,0.0,27.7,11.5,20.03,17.7,7.57,185.1,141.9,425.41,74.62,3.7,15.3576498591937,16.2,0,G
26.80641174,-109.715744,Roya Lineal,0.01,2014,2,28,Ciclo 2013-2014,0.0,29.0,10.1,18.63,11.7,4.58,190.8,145.2,426.63,73.33,3.7,13.732615150261225,18.9,0,G
26.78112602,-109.693634,Roya Lineal,0.01,2014,3,13,Ciclo 2013-2014,0.0,27.4,12.0,19.29,11.7,4.26,260.4,168.0,444.1,79.44,3.7,15.62118286281867,15.399999999999999,0,N
26.78112602,-109.693634,Roya Lineal,0.01,2014,3,12,Ciclo 2013-2014,0.0,28.9,10.6,18.62,19.1,6.0,294.9,333.3,383.45,77.82,3.5,14.646494912258959,18.299999999999997,0,G
26.78112602,-109.693634,Roya Lineal,0.01,2014,3,11,Ciclo 2013-2014,0.0,27.3,10.4,18.43,11.0,4.27,243.6,307.7,452.93,75.7,3.7,14.032262797149485,16.9,0,G
26.78112602,-109.693634,Roya Lineal,0.01,2014,3,10,Ciclo 2013-2014,0.3,25.9,10.6,17.49,11.3,4.0,289.9,346.3,452.77,77.9,3.7,13.563781007128355,15.299999999999999,0,G
26.78112602,-109.693634,Roya Lineal,0.01,2014,3,9,Ciclo 2013-2014,5.0,25.8,12.0,16.86,19.2,5.29,33.4,24.6,259.61,87.9,2.1,14.826227663019154,13.8,0,G
26.80204964,-109.7394791,Roya Lineal,0.01,2014,3,19,Ciclo 2013-2014,0.0,26.7,13.9,19.16,14.9,5.4,172.4,110.1,320.77,78.07,2.8,15.221724838877293,12.799999999999999,0,N
26.80204964,-109.7394791,Roya Lineal,0.01,2014,3,18,Ciclo 2013-2014,0.0,29.6,7.8,18.8,17.8,7.06,181.8,131.1,470.97,66.09,4.7,12.29574101631411,21.8,0,G
26.80204964,-109.7394791,Roya Lineal,0.01,2014,3,17,Ciclo 2013-2014,0.0,28.5,7.8,17.92,14.3,6.32,294.1,312.6,472.18,52.68,4.6,8.05523862056748,20.7,0,G
26.80204964,-109.7394791,Roya Lineal,0.01,2014,3,16,Ciclo 2013-2014,0.0,30.1,12.4,20.59,24.6,11.08,321.3,335.7,450.98,50.42,5.8,9.881677618834928,17.700000000000003,0,G
26.80204964,-109.7394791,Roya Lineal,0.01,2014,3,15,Ciclo 2013-2014,0.0,27.6,12.0,19.82,26.3,9.7,308.8,317.1,369.19,68.09,4.0,13.729727940368178,15.600000000000001,0,G
26.84972572,-109.7433014,Roya Lineal,0.04,2014,3,17,Ciclo 2013-2014,0.0,28.5,5.9,16.9,16.5,6.99,301.5,331.6,612.49,60.96,5.8,9.268161637745564,22.6,0,N
26.84972572,-109.7433014,Roya Lineal,0.04,2014,3,16,Ciclo 2013-2014,0.0,29.2,11.9,20.01,20.9,9.93,336.4,346.0,596.26,54.64,6.1,10.549623068959036,17.299999999999997,0,G
26.84972572,-109.7433014,Roya Lineal,0.04,2014,3,15,Ciclo 2013-2014,0.0,26.5,11.3,18.99,24.8,8.25,297.2,315.3,448.76,73.54,4.2,14.124690167356661,15.2,0,G
26.84972572,-109.7433014,Roya Lineal,0.04,2014,3,14,Ciclo 2013-2014,0.0,26.9,11.5,19.03,11.8,6.05,195.3,121.5,531.04,81.58,4.1,15.785402754748318,15.399999999999999,0,G
26.84972572,-109.7433014,Roya Lineal,0.04,2014,3,13,Ciclo 2013-2014,0.0,26.4,10.9,17.92,15.0,5.35,263.5,185.5,588.86,84.28,4.5,15.209925508438403,15.499999999999998,0,G
26.41504478,-109.0319138,Roya Lineal,0.01,2014,4,11,Ciclo 2013-2014,0.0,36.6,15.0,23.99,12.6,5.32,269.4,170.5,494.74,47.23,5.5,12.03284736049163,21.6,0,N
26.41504478,-109.0319138,Roya Lineal,0.01,2014,4,10,Ciclo 2013-2014,0.0,35.0,10.7,21.99,12.9,4.43,263.2,152.5,602.62,53.27,6.1,12.012687562667324,24.3,0,G
26.41504478,-109.0319138,Roya Lineal,0.01,2014,4,9,Ciclo 2013-2014,0.0,37.1,9.9,22.09,14.5,4.47,244.3,158.6,637.98,42.58,6.4,8.740270283206698,27.200000000000003,0,G
26.41504478,-109.0319138,Roya Lineal,0.01,2014,4,8,Ciclo 2013-2014,0.0,37.7,9.6,23.6,21.3,6.86,62.8,80.7,628.51,41.74,7.7,9.814820383907758,28.1,0,G
26.41504478,-109.0319138,Roya Lineal,0.01,2014,4,7,Ciclo 2013-2014,0.0,32.5,7.4,19.85,13.4,5.27,256.8,221.9,612.28,46.97,6.2,8.144784402575297,25.1,0,G
26.85216331,-109.7454834,Roya Lineal,0.01,2014,2,25,Ciclo 2013-2014,0.0,23.4,12.0,17.8,11.6,4.64,295.4,13.8,192.13,91.95,1.1,16.464006404013077,11.399999999999999,0,N
26.85216331,-109.7454834,Roya Lineal,0.01,2014,2,24,Ciclo 2013-2014,0.1,26.1,10.7,17.16,12.5,4.85,263.4,74.9,504.06,89.51,3.5,15.40675604067583,15.400000000000002,0,G
