,lat,long,problem,incidencia,fecha,anio,mes,dia,ciclo
512,26.49251175,-109.17880249999999,Roya Lineal,0.01,2/27/16,2016,2,27,Ciclo 2015-2016
513,26.50074387,-109.173378,Roya Lineal,0.01,2/17/16,2016,2,17,Ciclo 2015-2016
514,26.47467804,-109.18717190000001,Roya Lineal,0.01,2/18/16,2016,2,18,Ciclo 2015-2016
515,26.53563499,-109.14815520000002,Roya Lineal,0.01,2/10/16,2016,2,10,Ciclo 2015-2016
516,26.52144241,-109.18589779999999,Roya Lineal,0.01,2/17/16,2016,2,17,Ciclo 2015-2016
517,26.52699661,-109.1567459,Roya Lineal,0.01,2/10/16,2016,2,10,Ciclo 2015-2016
518,26.48179245,-109.18765259999998,Roya Lineal,0.01,2/17/16,2016,2,17,Ciclo 2015-2016
519,26.52110863,-109.1783676,Roya Lineal,0.01,3/9/16,2016,3,9,Ciclo 2015-2016
520,26.49247932,-109.17890929999999,Roya Lineal,0.01,3/4/16,2016,3,4,Ciclo 2015-2016
521,26.47786713,-109.1885757,Roya Lineal,0.03,2/12/16,2016,2,12,Ciclo 2015-2016
522,26.50589943,-109.18630220000001,Roya Lineal,0.01,3/4/16,2016,3,4,Ciclo 2015-2016
523,26.47542763,-109.1830521,Roya Lineal,0.01,2/18/16,2016,2,18,Ciclo 2015-2016
524,26.50529099,-109.18801119999999,Roya Lineal,0.01,2/18/16,2016,2,18,Ciclo 2015-2016
525,26.81961632,-109.7410355,Roya Lineal,0.02,2/9/16,2016,2,9,Ciclo 2015-2016
526,26.81517601,-109.75790409999999,Roya Lineal,0.05,2/16/16,2016,2,16,Ciclo 2015-2016
527,26.78934669,-109.7689972,Roya Lineal,0.01,2/17/16,2016,2,17,Ciclo 2015-2016
528,26.78665161,-109.76810459999999,Roya Lineal,0.01,2/17/16,2016,2,17,Ciclo 2015-2016
529,26.79953766,-109.65902709999999,Roya Lineal,0.2,2/10/16,2016,2,10,Ciclo 2015-2016
530,26.77108002,-109.5960007,Roya Lineal,0.01,2/12/16,2016,2,12,Ciclo 2015-2016
531,26.76241112,-109.59882350000001,Roya Lineal,0.01,2/12/16,2016,2,12,Ciclo 2015-2016
532,26.82459641,-109.61969760000001,Roya Lineal,0.01,1/29/16,2016,1,29,Ciclo 2015-2016
533,27.2992115,-110.0550537,Roya Lineal,0.01,3/3/16,2016,3,3,Ciclo 2015-2016
534,27.24363708,-110.0558014,Roya Lineal,0.04,3/15/16,2016,3,15,Ciclo 2015-2016
535,27.212650300000004,-110.0357437,Roya Lineal,0.01,3/2/16,2016,3,2,Ciclo 2015-2016
536,27.33443069,-109.86885829999999,Roya Lineal,0.02,3/8/16,2016,3,8,Ciclo 2015-2016
537,27.20195389,-109.8712463,Roya Lineal,0.01,3/3/16,2016,3,3,Ciclo 2015-2016
538,27.46769142,-109.90021509999998,Roya Lineal,0.05,3/2/16,2016,3,2,Ciclo 2015-2016
539,27.37501907,-109.8913956,Roya Lineal,0.01,3/1/16,2016,3,1,Ciclo 2015-2016
540,26.53731728,-109.12877659999998,Roya Lineal,0.01,2/9/16,2016,2,9,Ciclo 2015-2016
541,26.53681564,-109.12810520000001,Roya Lineal,0.01,2/9/16,2016,2,9,Ciclo 2015-2016
542,26.53601837,-109.1201706,Roya Lineal,0.01,2/3/16,2016,2,3,Ciclo 2015-2016
543,26.43802261,-109.189949,Roya Lineal,0.01,2/10/16,2016,2,10,Ciclo 2015-2016
544,26.43208313,-109.17804720000001,Roya Lineal,0.01,2/5/16,2016,2,5,Ciclo 2015-2016
545,26.44565201,-109.17722320000001,Roya Lineal,0.03,2/10/16,2016,2,10,Ciclo 2015-2016
546,26.49962807,-109.0843048,Roya Lineal,0.01,2/16/16,2016,2,16,Ciclo 2015-2016
547,26.4887886,-109.0804367,Roya Lineal,0.01,2/24/16,2016,2,24,Ciclo 2015-2016
548,26.48508644,-109.05431370000001,Roya Lineal,0.01,2/16/16,2016,2,16,Ciclo 2015-2016
549,26.54168701,-109.11709590000001,Roya Lineal,0.01,2/16/16,2016,2,16,Ciclo 2015-2016
550,26.54109764,-109.1194534,Roya Lineal,0.01,2/24/16,2016,2,24,Ciclo 2015-2016
551,26.53380966,-109.11770630000001,Roya Lineal,0.01,3/2/16,2016,3,2,Ciclo 2015-2016
552,26.51498795,-109.09760279999999,Roya Lineal,0.01,3/9/16,2016,3,9,Ciclo 2015-2016
553,26.52706909,-109.1135483,Roya Lineal,0.01,3/9/16,2016,3,9,Ciclo 2015-2016
554,26.48678589,-109.15799709999999,Roya Lineal,0.01,2/16/16,2016,2,16,Ciclo 2015-2016
555,26.51483536,-109.20616909999998,Roya Lineal,0.01,3/9/16,2016,3,9,Ciclo 2015-2016
556,26.46224213,-109.16619109999999,Roya Lineal,0.01,1/29/16,2016,1,29,Ciclo 2015-2016
557,26.45479202,-109.1528473,Roya Lineal,0.01,2/10/16,2016,2,10,Ciclo 2015-2016
558,27.40978432,-110.2753372,Roya Lineal,0.03,2/25/16,2016,2,25,Ciclo 2015-2016
559,27.40919876,-110.2518845,Roya Lineal,0.12,3/7/16,2016,3,7,Ciclo 2015-2016
560,27.27231598,-110.2165604,Roya Lineal,0.57,3/2/16,2016,3,2,Ciclo 2015-2016
561,27.0439167,-109.7857895,Roya Lineal,0.01,3/9/16,2016,3,9,Ciclo 2015-2016
562,27.08940697,-109.8536453,Roya Lineal,0.03,3/14/16,2016,3,14,Ciclo 2015-2016
563,27.05732536,-109.901123,Roya Lineal,0.11,2/25/16,2016,2,25,Ciclo 2015-2016
564,28.37470245,-110.48240659999999,Roya Lineal,0.03,3/28/16,2016,3,28,Ciclo 2015-2016
565,26.98257256,-109.69696809999999,Roya Lineal,0.01,2/9/16,2016,2,9,Ciclo 2015-2016
566,27.05239868,-109.62374879999999,Roya Lineal,0.01,2/23/16,2016,2,23,Ciclo 2015-2016
567,27.01836586,-109.5819626,Roya Lineal,0.04,3/4/16,2016,3,4,Ciclo 2015-2016
568,26.98882103,-109.675827,Roya Lineal,0.03,2/17/16,2016,2,17,Ciclo 2015-2016
569,26.91151619,-109.500679,Roya Lineal,0.01,2/15/16,2016,2,15,Ciclo 2015-2016
570,26.94637299,-109.49872590000001,Roya Lineal,0.05,2/18/16,2016,2,18,Ciclo 2015-2016
571,26.84183884,-109.4724045,Roya Lineal,0.03,2/8/16,2016,2,8,Ciclo 2015-2016
572,26.90427017,-109.4958115,Roya Lineal,0.01,2/15/16,2016,2,15,Ciclo 2015-2016
573,26.94083023,-109.49383540000001,Roya Lineal,0.02,2/15/16,2016,2,15,Ciclo 2015-2016
574,27.21958733,-109.33468629999999,Roya Lineal,0.01,2/16/16,2016,2,16,Ciclo 2015-2016
575,26.99838257,-109.43653870000001,Roya Lineal,0.01,2/25/16,2016,2,25,Ciclo 2015-2016
576,27.08899307,-109.54527279999999,Roya Lineal,0.01,3/9/16,2016,3,9,Ciclo 2015-2016
577,27.01721573,-109.5054703,Roya Lineal,0.01,2/24/16,2016,2,24,Ciclo 2015-2016
578,26.77273941,-109.617218,Roya Lineal,0.01,2/12/16,2016,2,12,Ciclo 2015-2016
579,26.8807354,-109.71828459999999,Roya Lineal,0.08,2/22/16,2016,2,22,Ciclo 2015-2016
580,26.888860700000002,-109.63263700000002,Roya Lineal,0.01,2/2/16,2016,2,2,Ciclo 2015-2016
581,26.79168892,-109.6789703,Roya Lineal,0.04,2/17/16,2016,2,17,Ciclo 2015-2016
582,26.78512573,-109.69737240000002,Roya Lineal,0.03,2/10/16,2016,2,10,Ciclo 2015-2016
583,26.77064705,-109.717514,Roya Lineal,0.04,2/3/16,2016,2,3,Ciclo 2015-2016
584,26.83133125,-109.720871,Roya Lineal,0.02,2/3/16,2016,2,3,Ciclo 2015-2016
585,26.83646965,-109.7274246,Roya Lineal,0.4,2/16/16,2016,2,16,Ciclo 2015-2016
586,26.76298904,-109.63172150000001,Roya Lineal,0.01,2/18/16,2016,2,18,Ciclo 2015-2016
587,26.78300858,-109.66373440000001,Roya Lineal,0.02,2/11/16,2016,2,11,Ciclo 2015-2016
588,26.83021736,-109.72675320000002,Roya Lineal,0.01,2/16/16,2016,2,16,Ciclo 2015-2016
589,26.792879100000004,-109.6380692,Roya Lineal,0.01,2/18/16,2016,2,18,Ciclo 2015-2016
590,26.85849953,-109.69792179999999,Roya Lineal,0.01,2/2/16,2016,2,2,Ciclo 2015-2016
591,26.79987526,-109.6516571,Roya Lineal,0.05,2/10/16,2016,2,10,Ciclo 2015-2016
592,26.799963,-109.6461334,Roya Lineal,0.01,2/11/16,2016,2,11,Ciclo 2015-2016
593,26.53305626,-109.15163419999999,Roya Lineal,0.01,2/27/16,2016,2,27,Ciclo 2015-2016
594,26.50706291,-109.1846313,Roya Lineal,0.02,2/27/16,2016,2,27,Ciclo 2015-2016
595,26.53619576,-109.17082979999999,Roya Lineal,0.01,2/17/16,2016,2,17,Ciclo 2015-2016
596,26.55003738,-109.13925929999999,Roya Lineal,0.01,3/2/16,2016,3,2,Ciclo 2015-2016
597,26.53979683,-109.14138030000001,Roya Lineal,0.01,2/17/16,2016,2,17,Ciclo 2015-2016
598,26.44405556,-109.2015533,Roya Lineal,0.01,2/18/16,2016,2,18,Ciclo 2015-2016
599,26.55286789,-109.1355591,Roya Lineal,0.01,2/10/16,2016,2,10,Ciclo 2015-2016
600,26.52900887,-109.17181399999998,Roya Lineal,0.01,2/17/16,2016,2,17,Ciclo 2015-2016
601,26.47488594,-109.19264220000001,Roya Lineal,0.01,2/4/16,2016,2,4,Ciclo 2015-2016
602,26.534467699999997,-109.15837859999999,Roya Lineal,0.01,2/27/16,2016,2,27,Ciclo 2015-2016
603,26.49031258,-109.15307620000002,Roya Lineal,0.01,2/25/16,2016,2,25,Ciclo 2015-2016
604,26.51936722,-109.17852020000001,Roya Lineal,0.01,2/26/16,2016,2,26,Ciclo 2015-2016
605,26.9233284,-109.6906662,Roya Lineal,0.01,2/19/16,2016,2,19,Ciclo 2015-2016
606,26.93532753,-109.5923233,Roya Lineal,0.01,2/25/16,2016,2,25,Ciclo 2015-2016
607,27.25289154,-110.01795200000001,Roya Lineal,0.01,2/23/16,2016,2,23,Ciclo 2015-2016
608,27.22722054,-109.93567659999998,Roya Lineal,0.01,3/1/16,2016,3,1,Ciclo 2015-2016
609,27.27104378,-110.0355682,Roya Lineal,0.05,3/3/16,2016,3,3,Ciclo 2015-2016
610,27.28649902,-110.0763626,Roya Lineal,0.02,2/18/16,2016,2,18,Ciclo 2015-2016
611,27.28043175,-110.05271909999999,Roya Lineal,0.01,3/9/16,2016,3,9,Ciclo 2015-2016
612,26.79170418,-109.5674438,Roya Lineal,0.02,2/16/16,2016,2,16,Ciclo 2015-2016
613,26.93465614,-109.6025925,Roya Lineal,0.01,2/25/16,2016,2,25,Ciclo 2015-2016
614,26.8664875,-109.5930328,Roya Lineal,0.01,2/8/16,2016,2,8,Ciclo 2015-2016
615,26.85096931,-109.58281709999999,Roya Lineal,0.01,2/22/16,2016,2,22,Ciclo 2015-2016
616,26.90484238,-109.5923233,Roya Lineal,0.01,3/3/16,2016,3,3,Ciclo 2015-2016
617,26.83066559,-109.50611880000001,Roya Lineal,0.01,3/9/16,2016,3,9,Ciclo 2015-2016
618,26.89570808,-109.66854099999999,Roya Lineal,0.01,1/28/16,2016,1,28,Ciclo 2015-2016
619,27.19012833,-109.8479538,Roya Lineal,0.02,3/9/16,2016,3,9,Ciclo 2015-2016
620,27.177791600000003,-109.64371489999999,Roya Lineal,0.03,3/4/16,2016,3,4,Ciclo 2015-2016
621,27.12607956,-109.76303100000001,Roya Lineal,0.01,3/1/16,2016,3,1,Ciclo 2015-2016
622,27.14396477,-109.796196,Roya Lineal,0.02,3/3/16,2016,3,3,Ciclo 2015-2016
623,27.11122894,-109.6427307,Roya Lineal,0.01,2/25/16,2016,2,25,Ciclo 2015-2016
624,27.15275955,-109.85917659999998,Roya Lineal,0.1,3/3/16,2016,3,3,Ciclo 2015-2016
625,27.12592697,-109.7712784,Roya Lineal,0.12,3/1/16,2016,3,1,Ciclo 2015-2016
626,27.17170525,-109.7930603,Roya Lineal,0.02,3/1/16,2016,3,1,Ciclo 2015-2016
627,27.46338654,-110.0152283,Roya Lineal,0.01,3/7/16,2016,3,7,Ciclo 2015-2016
628,27.52352905,-110.04198459999999,Roya Lineal,0.01,3/1/16,2016,3,1,Ciclo 2015-2016
629,27.41461945,-110.078331,Roya Lineal,0.02,3/14/16,2016,3,14,Ciclo 2015-2016
630,27.51068306,-110.117775,Roya Lineal,0.02,2/23/16,2016,2,23,Ciclo 2015-2016
631,27.49433899,-110.05504609999998,Roya Lineal,0.01,3/1/16,2016,3,1,Ciclo 2015-2016
632,27.08933258,-109.7908325,Roya Lineal,0.01,3/1/16,2016,3,1,Ciclo 2015-2016
633,27.01967812,-109.8461838,Roya Lineal,0.06,2/23/16,2016,2,23,Ciclo 2015-2016
634,27.034545899999998,-109.85260009999999,Roya Lineal,0.04,2/24/16,2016,2,24,Ciclo 2015-2016
635,27.11689758,-109.7310028,Roya Lineal,0.02,2/23/16,2016,2,23,Ciclo 2015-2016
636,27.02648544,-109.76308440000001,Roya Lineal,0.01,3/7/16,2016,3,7,Ciclo 2015-2016
637,27.01950264,-109.7892456,Roya Lineal,0.01,2/8/16,2016,2,8,Ciclo 2015-2016
638,27.00482941,-109.7238007,Roya Lineal,0.01,2/24/16,2016,2,24,Ciclo 2015-2016
639,26.98485947,-109.75086979999999,Roya Lineal,0.01,2/16/16,2016,2,16,Ciclo 2015-2016
640,27.24529457,-109.99601750000001,Roya Lineal,0.03,3/7/16,2016,3,7,Ciclo 2015-2016
641,27.25630379,-110.0865784,Roya Lineal,0.01,2/24/16,2016,2,24,Ciclo 2015-2016
642,27.28088951,-110.01371,Roya Lineal,0.03,3/4/16,2016,3,4,Ciclo 2015-2016
643,27.20915031,-109.9745178,Roya Lineal,0.01,2/15/16,2016,2,15,Ciclo 2015-2016
644,27.28058243,-110.08669280000001,Roya Lineal,0.04,2/16/16,2016,2,16,Ciclo 2015-2016
645,27.24431229,-110.1055603,Roya Lineal,0.01,2/23/16,2016,2,23,Ciclo 2015-2016
646,27.28194046,-110.11778259999998,Roya Lineal,0.01,2/16/16,2016,2,16,Ciclo 2015-2016
647,27.22982597,-110.07647709999999,Roya Lineal,0.02,3/2/16,2016,3,2,Ciclo 2015-2016
648,27.35593987,-109.8714294,Roya Lineal,0.11,3/2/16,2016,3,2,Ciclo 2015-2016
649,27.24049759,-110.1165314,Roya Lineal,0.02,3/15/16,2016,3,15,Ciclo 2015-2016
650,27.22551346,-110.0602875,Roya Lineal,0.13,2/23/16,2016,2,23,Ciclo 2015-2016
651,26.52673912,-109.157196,Roya Lineal,0.01,2/27/16,2016,2,27,Ciclo 2015-2016
652,26.54824638,-109.16967009999999,Roya Lineal,0.01,2/17/16,2016,2,17,Ciclo 2015-2016
653,27.62012291,-110.31470490000001,Roya Lineal,0.03,3/22/16,2016,3,22,Ciclo 2015-2016
654,27.64481163,-110.3736267,Roya Lineal,0.02,3/11/16,2016,3,11,Ciclo 2015-2016
655,27.345825199999997,-109.9302216,Roya Lineal,0.01,2/18/16,2016,2,18,Ciclo 2015-2016
656,27.22634888,-109.8608246,Roya Lineal,0.02,3/3/16,2016,3,3,Ciclo 2015-2016
657,27.26222992,-109.9040604,Roya Lineal,0.02,3/10/16,2016,3,10,Ciclo 2015-2016
658,27.33766937,-109.97489170000001,Roya Lineal,0.01,3/8/16,2016,3,8,Ciclo 2015-2016
659,27.24613953,-109.9562607,Roya Lineal,0.01,3/8/16,2016,3,8,Ciclo 2015-2016
660,26.49214554,-109.15052800000001,Roya Lineal,0.01,2/18/16,2016,2,18,Ciclo 2015-2016
661,26.50327873,-109.17230990000002,Roya Lineal,0.01,3/4/16,2016,3,4,Ciclo 2015-2016
662,27.21181107,-109.82952879999999,Roya Lineal,0.03,2/15/16,2016,2,15,Ciclo 2015-2016
663,27.47919655,-110.3240967,Roya Lineal,0.04,3/22/16,2016,3,22,Ciclo 2015-2016
664,27.41404533,-110.29252620000001,Roya Lineal,0.16,2/25/16,2016,2,25,Ciclo 2015-2016
665,27.40564919,-110.3215179,Roya Lineal,0.01,2/15/16,2016,2,15,Ciclo 2015-2016
666,27.39306068,-110.3624344,Roya Lineal,0.1,4/4/16,2016,4,4,Ciclo 2015-2016
667,27.38191986,-110.24088290000002,Roya Lineal,0.02,3/14/16,2016,3,14,Ciclo 2015-2016
668,27.39095688,-110.26718899999999,Roya Lineal,0.01,3/14/16,2016,3,14,Ciclo 2015-2016
669,27.37072372,-110.3011398,Roya Lineal,0.01,3/10/16,2016,3,10,Ciclo 2015-2016
670,27.35561752,-110.30950929999999,Roya Lineal,0.03,3/28/16,2016,3,28,Ciclo 2015-2016
671,27.31978989,-110.1992416,Roya Lineal,0.01,3/8/16,2016,3,8,Ciclo 2015-2016
672,27.2816925,-110.2447662,Roya Lineal,0.21,3/16/16,2016,3,16,Ciclo 2015-2016
673,27.2778511,-110.2698517,Roya Lineal,0.01,2/17/16,2016,2,17,Ciclo 2015-2016
674,27.41047859,-110.1946793,Roya Lineal,0.01,3/18/16,2016,3,18,Ciclo 2015-2016
675,27.40846443,-110.116127,Roya Lineal,0.12,3/14/16,2016,3,14,Ciclo 2015-2016
676,27.39508247,-110.1978607,Roya Lineal,0.01,2/17/16,2016,2,17,Ciclo 2015-2016
677,27.33671188,-110.0098419,Roya Lineal,0.01,3/2/16,2016,3,2,Ciclo 2015-2016
678,27.30032539,-109.9960327,Roya Lineal,0.03,3/18/16,2016,3,18,Ciclo 2015-2016
679,27.31850052,-110.1184235,Roya Lineal,0.01,2/26/16,2016,2,26,Ciclo 2015-2016
680,27.28204918,-110.15898899999999,Roya Lineal,0.01,2/26/16,2016,2,26,Ciclo 2015-2016
681,27.27945518,-110.1783142,Roya Lineal,0.01,2/19/16,2016,2,19,Ciclo 2015-2016
682,27.39053345,-110.03411100000001,Roya Lineal,0.01,3/17/16,2016,3,17,Ciclo 2015-2016
683,26.43523407,-108.9895325,Roya Lineal,0.02,2/17/16,2016,2,17,Ciclo 2015-2016
684,26.43768311,-109.0019379,Roya Lineal,0.01,2/17/16,2016,2,17,Ciclo 2015-2016
685,26.43337822,-109.1559067,Roya Lineal,0.01,2/16/16,2016,2,16,Ciclo 2015-2016
686,26.36681175,-109.0786209,Roya Lineal,0.01,2/11/16,2016,2,11,Ciclo 2015-2016
687,26.3746891,-109.11699679999998,Roya Lineal,0.01,2/17/16,2016,2,17,Ciclo 2015-2016
688,26.41411591,-109.0333557,Roya Lineal,0.02,2/11/16,2016,2,11,Ciclo 2015-2016
689,26.43223381,-109.19030759999998,Roya Lineal,0.01,2/25/16,2016,2,25,Ciclo 2015-2016
690,26.439706800000003,-109.17205049999998,Roya Lineal,0.01,2/5/16,2016,2,5,Ciclo 2015-2016
691,26.47504044,-109.15137479999999,Roya Lineal,0.01,2/10/16,2016,2,10,Ciclo 2015-2016
692,26.43043709,-109.17638400000001,Roya Lineal,0.02,2/16/16,2016,2,16,Ciclo 2015-2016
693,26.43897057,-109.1713257,Roya Lineal,0.02,2/16/16,2016,2,16,Ciclo 2015-2016
694,26.45642281,-109.07586670000002,Roya Lineal,0.01,2/16/16,2016,2,16,Ciclo 2015-2016
695,26.43612862,-109.0396423,Roya Lineal,0.01,2/27/16,2016,2,27,Ciclo 2015-2016
696,27.62686157,-110.29547120000001,Roya Lineal,0.03,3/3/16,2016,3,3,Ciclo 2015-2016
697,27.61801529,-110.22757720000001,Roya Lineal,0.1,3/12/16,2016,3,12,Ciclo 2015-2016
698,27.595773699999995,-110.0117111,Roya Lineal,0.02,3/4/16,2016,3,4,Ciclo 2015-2016
699,27.13131905,-109.4297943,Roya Lineal,0.01,2/9/16,2016,2,9,Ciclo 2015-2016
700,27.11956215,-109.40784450000001,Roya Lineal,0.01,3/9/16,2016,3,9,Ciclo 2015-2016
701,26.74981308,-109.6630402,Roya Lineal,0.01,2/5/16,2016,2,5,Ciclo 2015-2016
702,26.786466600000004,-109.63249209999998,Roya Lineal,0.01,2/18/16,2016,2,18,Ciclo 2015-2016
703,26.75477982,-109.697319,Roya Lineal,0.02,2/11/16,2016,2,11,Ciclo 2015-2016
704,26.83874512,-109.49486540000001,Roya Lineal,0.01,3/1/16,2016,3,1,Ciclo 2015-2016
705,27.07338715,-109.56258390000002,Roya Lineal,0.01,3/2/16,2016,3,2,Ciclo 2015-2016
706,26.99536514,-109.6732178,Roya Lineal,0.01,2/17/16,2016,2,17,Ciclo 2015-2016
707,27.00159073,-109.64614109999998,Roya Lineal,0.06,2/5/16,2016,2,5,Ciclo 2015-2016
708,26.90562248,-109.52812959999999,Roya Lineal,0.02,2/20/16,2016,2,20,Ciclo 2015-2016
709,26.91940308,-109.45298770000001,Roya Lineal,0.01,2/27/16,2016,2,27,Ciclo 2015-2016
710,26.48629379,-109.18434140000001,Roya Lineal,0.01,2/17/16,2016,2,17,Ciclo 2015-2016
711,26.41028976,-109.0846939,Roya Lineal,0.01,3/10/16,2016,3,10,Ciclo 2015-2016
712,26.43912697,-109.04728700000001,Roya Lineal,0.01,2/17/16,2016,2,17,Ciclo 2015-2016
713,26.96194839,-109.7157135,Roya Lineal,0.02,2/17/16,2016,2,17,Ciclo 2015-2016
714,27.05318642,-109.58190159999998,Roya Lineal,0.01,3/4/16,2016,3,4,Ciclo 2015-2016
715,26.98870087,-109.64160919999999,Roya Lineal,0.03,3/4/16,2016,3,4,Ciclo 2015-2016
716,26.98705292,-109.5915375,Roya Lineal,0.01,3/3/16,2016,3,3,Ciclo 2015-2016
717,26.99185562,-109.6107101,Roya Lineal,0.02,2/25/16,2016,2,25,Ciclo 2015-2016
718,26.96674347,-109.58246609999999,Roya Lineal,0.01,2/25/16,2016,2,25,Ciclo 2015-2016
719,26.96649551,-109.5951462,Roya Lineal,0.01,2/19/16,2016,2,19,Ciclo 2015-2016
720,26.97497368,-109.5987625,Roya Lineal,0.01,3/10/16,2016,3,10,Ciclo 2015-2016
721,26.96134949,-109.45327759999998,Roya Lineal,0.01,2/20/16,2016,2,20,Ciclo 2015-2016
722,26.94161797,-109.51792140000002,Roya Lineal,0.01,2/27/16,2016,2,27,Ciclo 2015-2016
723,26.52748108,-109.15686799999999,Roya Lineal,0.01,2/5/16,2016,2,5,Ciclo 2015-2016
724,26.9264679,-109.4527817,Roya Lineal,0.01,2/27/16,2016,2,27,Ciclo 2015-2016
725,27.18136978,-109.572464,Roya Lineal,0.02,2/18/16,2016,2,18,Ciclo 2015-2016
726,27.170888899999998,-109.5541382,Roya Lineal,0.01,3/18/16,2016,3,18,Ciclo 2015-2016
727,27.15254021,-109.6277084,Roya Lineal,0.01,3/18/16,2016,3,18,Ciclo 2015-2016
728,26.50145721,-109.19267269999999,Roya de la Hoja,0.01,3/4/16,2016,3,4,Ciclo 2015-2016
729,26.52140427,-109.18585970000001,Roya de la Hoja,0.01,2/26/16,2016,2,26,Ciclo 2015-2016
730,26.52738571,-109.1565399,Roya de la Hoja,0.01,2/27/16,2016,2,27,Ciclo 2015-2016
731,26.47786713,-109.1885757,Roya de la Hoja,0.02,2/12/16,2016,2,12,Ciclo 2015-2016
732,26.43208313,-109.17804720000001,Roya de la Hoja,0.01,2/5/16,2016,2,5,Ciclo 2015-2016
733,26.44565201,-109.17722320000001,Roya de la Hoja,0.01,2/10/16,2016,2,10,Ciclo 2015-2016
734,26.46224213,-109.16619109999999,Roya de la Hoja,0.01,1/29/16,2016,1,29,Ciclo 2015-2016
735,26.45457077,-109.15283970000002,Roya de la Hoja,0.01,2/16/16,2016,2,16,Ciclo 2015-2016
736,26.53971863,-109.1414108,Roya de la Hoja,0.01,3/2/16,2016,3,2,Ciclo 2015-2016
737,26.55270958,-109.1357117,Roya de la Hoja,0.01,3/2/16,2016,3,2,Ciclo 2015-2016
738,26.51952744,-109.17856599999999,Roya de la Hoja,0.01,3/9/16,2016,3,9,Ciclo 2015-2016
739,26.50939941,-109.1694794,Roya de la Hoja,0.01,3/8/16,2016,3,8,Ciclo 2015-2016
740,26.43043709,-109.17638400000001,Roya de la Hoja,0.02,2/16/16,2016,2,16,Ciclo 2015-2016
741,26.94823265,-109.60157009999999,Roya de la Hoja,0.02,3/10/16,2016,3,10,Ciclo 2015-2016
742,26.52899361,-109.15715790000002,Roya de la Hoja,0.01,3/8/16,2016,3,8,Ciclo 2015-2016
